match_id,date,player_1,player_2,player_1_sets_won,player_2_sets_won,winner,total_sets,set_1_player_1,set_1_player_2,set_2_player_1,set_2_player_2,set_3_player_1,set_3_player_2,set_4_player_1,set_4_player_2,set_5_player_1,set_5_player_2,player_1_clean,player_2_clean,player_1_elo,player_2_elo,elo_diff,p1_win_rate_last5,p2_win_rate_last5,p1_head_to_head_wins,p2_head_to_head_wins,p1_head_to_head_win_ratio,p1_streak,p2_streak,p1_form_volatility,p2_form_volatility,player_1_wins,elo_difference_category
3988,2026-01-01,Wojciech Gluszek,Arkadiusz Mugowski,3,0,Wojciech Gluszek,3,11.0,7.0,11.0,8.0,11.0,5.0,,,,,Wojciech Gluszek,Arkadiusz Mugowski,745.0,792.0,-47.0,0.4,1.0,1.0,2.0,0.3333333333333333,-2.0,5.0,0.48989794855663565,0.0,1,-50/0
3989,2026-01-01,Mateusz Czernik,Szymon Sporek,3,2,Mateusz Czernik,5,12.0,10.0,7.0,11.0,12.0,10.0,7.0,11.0,11.0,9.0,Mateusz Czernik,Szymon Sporek,900.0,1054.0,-154.0,0.0,0.4,2.0,4.0,0.3333333333333333,-9.0,-1.0,0.0,0.48989794855663565,1,-200/-100
3990,2026-01-01,Milosz Piecowski,Igor Dabrowski,3,2,Milosz Piecowski,5,8.0,11.0,11.0,8.0,11.0,6.0,4.0,11.0,11.0,8.0,Milosz Piecowski,Igor Dabrowski,738.0,790.0,-52.0,0.8,0.4,1.0,2.0,0.3333333333333333,3.0,1.0,0.4000000000000001,0.48989794855663565,1,-100/-50
3992,2026-01-01,Oskar Jadach,Sebastian Szostok,0,3,Sebastian Szostok,3,5.0,11.0,8.0,11.0,8.0,11.0,,,,,Oskar Jadach,Sebastian Szostok,619.0,613.0,6.0,0.8,0.4,2.0,2.0,0.5,2.0,1.0,0.4,0.48989794855663565,0,0/50
3993,2026-01-01,Krzysztof Kotyl,Jakub Glanowski,3,0,Krzysztof Kotyl,3,11.0,6.0,11.0,8.0,11.0,5.0,,,,,Krzysztof Kotyl,Jakub Glanowski,738.0,820.0,-82.0,0.4,0.6,0.0,2.0,0.0,-1.0,3.0,0.48989794855663565,0.48989794855663565,1,-100/-50
3994,2026-01-01,Grzegorz Felkel,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,6.0,11.0,6.0,11.0,7.0,11.0,,,,,Grzegorz Felkel,Mateusz Golebiowski,1211.0,1248.0,-37.0,1.0,0.6,1.0,1.0,0.5,8.0,-1.0,0.0,0.48989794855663565,0,-50/0
3995,2026-01-01,Marian Lebek,Mariusz Baron,3,0,Marian Lebek,3,11.0,6.0,11.0,9.0,13.0,11.0,,,,,Marian Lebek,Mariusz Baron,642.0,575.0,67.0,0.6,0.6,0.0,0.0,0.0,2.0,-1.0,0.48989794855663565,0.48989794855663565,1,50/100
3996,2026-01-01,Mateusz Golebiowski,Mateusz Czernik,3,1,Mateusz Golebiowski,4,11.0,6.0,4.0,11.0,11.0,4.0,11.0,8.0,,,Mateusz Golebiowski,Mateusz Czernik,1248.0,900.0,348.0,0.6,0.2,2.0,0.0,1.0,1.0,1.0,0.48989794855663565,0.4,1,>200
3998,2026-01-01,Kamil Rudomina,Milosz Piecowski,0,3,Milosz Piecowski,3,8.0,11.0,8.0,11.0,8.0,11.0,,,,,Kamil Rudomina,Milosz Piecowski,804.0,738.0,66.0,0.6,0.8,1.0,2.0,0.3333333333333333,-2.0,4.0,0.48989794855663565,0.4000000000000001,0,50/100
3999,2026-01-01,Krzysztof Juszczyk,Adam Ruszkiewicz,3,1,Krzysztof Juszczyk,4,14.0,12.0,8.0,11.0,11.0,5.0,12.0,10.0,,,Krzysztof Juszczyk,Adam Ruszkiewicz,608.0,455.0,153.0,0.0,0.0,0.0,0.0,0.0,-7.0,-11.0,0.0,0.0,1,100/200
4000,2026-01-01,Wojciech Gluszek,Jakub Zochniak,1,3,Jakub Zochniak,4,11.0,8.0,8.0,11.0,4.0,11.0,3.0,11.0,,,Wojciech Gluszek,Jakub Zochniak,745.0,855.0,-110.0,0.4,0.4,1.0,1.0,0.5,1.0,2.0,0.48989794855663565,0.48989794855663565,0,-200/-100
4001,2026-01-01,Marian Lebek,Krzysztof Juszczyk,3,2,Marian Lebek,5,11.0,9.0,8.0,11.0,11.0,5.0,6.0,11.0,11.0,7.0,Marian Lebek,Krzysztof Juszczyk,642.0,608.0,34.0,0.8,0.2,0.0,0.0,0.0,3.0,1.0,0.4000000000000001,0.4,1,0/50
4002,2026-01-01,Igor Dabrowski,Kamil Rudomina,3,2,Igor Dabrowski,5,11.0,9.0,9.0,11.0,11.0,6.0,8.0,11.0,11.0,8.0,Igor Dabrowski,Kamil Rudomina,790.0,804.0,-14.0,0.2,0.4,1.0,1.0,0.5,-1.0,-3.0,0.4,0.48989794855663565,1,-50/0
4004,2026-01-01,Szymon Sporek,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,7.0,11.0,8.0,11.0,8.0,11.0,,,,,Szymon Sporek,Mateusz Golebiowski,1054.0,1248.0,-194.0,0.4,0.6,1.0,3.0,0.25,-2.0,2.0,0.48989794855663565,0.48989794855663565,0,-200/-100
4006,2026-01-01,Krzysztof Kotyl,Filip Kujawa,0,3,Filip Kujawa,3,9.0,11.0,10.0,12.0,12.0,14.0,,,,,Krzysztof Kotyl,Filip Kujawa,738.0,823.0,-85.0,0.4,0.2,2.0,2.0,0.5,1.0,-4.0,0.48989794855663565,0.4000000000000001,0,-100/-50
4008,2026-01-01,Szymon Radlo,Milosz Piecowski,1,3,Milosz Piecowski,4,9.0,11.0,11.0,8.0,9.0,11.0,8.0,11.0,,,Szymon Radlo,Milosz Piecowski,778.0,738.0,40.0,0.4,1.0,2.0,2.0,0.5,-1.0,5.0,0.48989794855663565,0.0,0,0/50
4010,2026-01-01,Grzegorz Felkel,Mateusz Czernik,3,0,Grzegorz Felkel,3,11.0,7.0,11.0,1.0,11.0,7.0,,,,,Grzegorz Felkel,Mateusz Czernik,1211.0,900.0,311.0,0.8,0.2,2.0,0.0,1.0,-1.0,-1.0,0.4,0.4,1,>200
4011,2026-01-01,Sebastian Szostok,Marek Tkocz,3,1,Sebastian Szostok,4,11.0,13.0,11.0,4.0,11.0,6.0,11.0,7.0,,,Sebastian Szostok,Marek Tkocz,613.0,669.0,-56.0,0.6,0.2,1.0,2.0,0.3333333333333333,2.0,-1.0,0.48989794855663565,0.4,1,-100/-50
4012,2026-01-01,Jakub Glanowski,Arkadiusz Mugowski,1,3,Arkadiusz Mugowski,4,11.0,7.0,8.0,11.0,6.0,11.0,4.0,11.0,,,Jakub Glanowski,Arkadiusz Mugowski,820.0,792.0,28.0,0.6,0.8,1.0,4.0,0.2,-1.0,-1.0,0.48989794855663565,0.4,0,0/50
4013,2026-01-01,Mariusz Baron,Wojciech Tobiasz,3,1,Mariusz Baron,4,8.0,11.0,11.0,7.0,11.0,4.0,11.0,2.0,,,Mariusz Baron,Wojciech Tobiasz,575.0,596.0,-21.0,0.4,0.8,1.0,1.0,0.5,-2.0,-1.0,0.48989794855663565,0.4,1,-50/0
4014,2026-01-02,Jaroslaw Badura,Michal Paszkiewicz,0,3,Michal Paszkiewicz,3,9.0,11.0,9.0,11.0,6.0,11.0,,,,,Jaroslaw Badura,Michal Paszkiewicz,615.0,535.0,80.0,0.6,0.8,0.0,1.0,0.0,-2.0,2.0,0.48989794855663565,0.4,0,50/100
4015,2026-01-02,Sebastian Szostok,Marian Lebek,3,1,Sebastian Szostok,4,7.0,11.0,11.0,7.0,11.0,4.0,11.0,7.0,,,Sebastian Szostok,Marian Lebek,613.0,642.0,-29.0,0.8,0.8,1.0,1.0,0.5,3.0,4.0,0.4000000000000001,0.4000000000000001,1,-50/0
4016,2026-01-02,Oliver Vincenec,Mariusz Baron,2,3,Mariusz Baron,5,4.0,11.0,11.0,9.0,7.0,11.0,12.0,10.0,7.0,11.0,Oliver Vincenec,Mariusz Baron,610.0,575.0,35.0,0.8,0.6,1.0,0.0,1.0,3.0,1.0,0.4000000000000001,0.48989794855663565,0,0/50
4019,2026-01-02,Mariusz Koczyba,Jerzy Pelka,2,3,Jerzy Pelka,5,8.0,11.0,11.0,6.0,3.0,11.0,11.0,8.0,7.0,11.0,Mariusz Koczyba,Jerzy Pelka,735.0,566.0,169.0,0.2,0.6,0.0,1.0,0.0,-1.0,-2.0,0.4,0.48989794855663565,0,100/200
4023,2026-01-02,Michal Paszkiewicz,Marian Lebek,3,0,Michal Paszkiewicz,3,14.0,12.0,11.0,2.0,11.0,4.0,,,,,Michal Paszkiewicz,Marian Lebek,535.0,642.0,-107.0,0.8,0.8,2.0,0.0,1.0,3.0,-1.0,0.4000000000000001,0.4,1,-200/-100
4027,2026-01-02,Jaroslaw Badura,Jerzy Pelka,0,3,Jerzy Pelka,3,6.0,11.0,4.0,11.0,3.0,11.0,,,,,Jaroslaw Badura,Jerzy Pelka,615.0,566.0,49.0,0.4,0.6,1.0,0.0,1.0,-3.0,1.0,0.48989794855663565,0.48989794855663565,0,0/50
4028,2026-01-02,Krystian Kolodziej,Jakub Witkowski,3,1,Krystian Kolodziej,4,10.0,12.0,11.0,6.0,11.0,6.0,11.0,7.0,,,Krystian Kolodziej,Jakub Witkowski,1125.0,910.0,215.0,0.6,0.2,1.0,0.0,1.0,-1.0,-2.0,0.48989794855663565,0.4000000000000001,1,>200
4029,2026-01-02,Mariusz Baron,Wojciech Urban,3,0,Mariusz Baron,3,11.0,8.0,12.0,10.0,11.0,5.0,,,,,Mariusz Baron,Wojciech Urban,575.0,591.0,-16.0,0.6,0.4,1.0,1.0,0.5,2.0,-1.0,0.48989794855663565,0.48989794855663565,1,-50/0
4031,2026-01-02,Adam Ruszkiewicz,Sebastian Krupa,1,3,Sebastian Krupa,4,11.0,5.0,4.0,11.0,15.0,17.0,11.0,13.0,,,Adam Ruszkiewicz,Sebastian Krupa,455.0,519.0,-64.0,0.0,0.8,0.0,0.0,0.0,-12.0,4.0,0.0,0.4000000000000001,0,-100/-50
4032,2026-01-02,Jacek Przewlocki,Krzysztof Kotyl,3,2,Jacek Przewlocki,5,11.0,8.0,7.0,11.0,8.0,11.0,11.0,6.0,11.0,6.0,Jacek Przewlocki,Krzysztof Kotyl,767.0,738.0,29.0,0.4,0.4,1.0,2.0,0.3333333333333333,-1.0,-1.0,0.48989794855663565,0.48989794855663565,1,0/50
4033,2026-01-02,Oliver Vincenec,Jakub Pruszkowski,3,1,Oliver Vincenec,4,11.0,6.0,8.0,11.0,11.0,7.0,13.0,11.0,,,Oliver Vincenec,Jakub Pruszkowski,610.0,610.0,0.0,0.6,0.6,0.0,0.0,0.0,-1.0,-1.0,0.48989794855663565,0.48989794855663565,1,-50/0
4034,2026-01-02,Dawid Michna,Martin Olejnik,0,3,Martin Olejnik,3,10.0,12.0,10.0,12.0,11.0,13.0,,,,,Dawid Michna,Martin Olejnik,1051.0,1234.0,-183.0,0.6,0.2,0.0,0.0,0.0,3.0,-2.0,0.48989794855663565,0.4000000000000001,0,-200/-100
4038,2026-01-02,Bartlomiej Wisniewski,Jakub Glanowski,0,3,Jakub Glanowski,3,9.0,11.0,7.0,11.0,9.0,11.0,,,,,Bartlomiej Wisniewski,Jakub Glanowski,746.0,820.0,-74.0,0.4,0.6,0.0,0.0,0.0,1.0,-2.0,0.48989794855663565,0.48989794855663565,0,-100/-50
4039,2026-01-02,Antoni Witkowski,Josef Braun,0,3,Josef Braun,3,8.0,11.0,2.0,11.0,8.0,11.0,,,,,Antoni Witkowski,Josef Braun,1252.0,1197.0,55.0,0.0,0.6,0.0,0.0,0.0,0.0,-1.0,0.0,0.48989794855663565,0,50/100
4040,2026-01-02,Lukasz Jarocki,Mateusz Czernik,3,0,Lukasz Jarocki,3,11.0,6.0,11.0,5.0,11.0,6.0,,,,,Lukasz Jarocki,Mateusz Czernik,1015.0,900.0,115.0,1.0,0.2,1.0,0.0,1.0,5.0,-2.0,0.0,0.4000000000000001,1,100/200
4042,2026-01-02,Milosz Piecowski,Arkadiusz Mugowski,3,0,Milosz Piecowski,3,11.0,7.0,11.0,9.0,11.0,7.0,,,,,Milosz Piecowski,Arkadiusz Mugowski,738.0,792.0,-54.0,1.0,0.8,1.0,1.0,0.5,6.0,1.0,0.0,0.4,1,-100/-50
4043,2026-01-02,Jakub Zochniak,Michal Skorski,3,0,Jakub Zochniak,3,11.0,7.0,11.0,6.0,11.0,5.0,,,,,Jakub Zochniak,Michal Skorski,855.0,792.0,63.0,0.6,0.6,0.0,1.0,0.0,3.0,-2.0,0.48989794855663565,0.48989794855663565,1,50/100
4045,2026-01-02,Jakub Pruszkowski,Mariusz Baron,3,0,Jakub Pruszkowski,3,11.0,9.0,11.0,7.0,11.0,6.0,,,,,Jakub Pruszkowski,Mariusz Baron,610.0,575.0,35.0,0.4,0.6,2.0,5.0,0.2857142857142857,-2.0,3.0,0.48989794855663565,0.48989794855663565,1,0/50
4046,2026-01-02,Krzysztof Kapik,Grzegorz Poliniewicz,3,1,Krzysztof Kapik,4,11.0,6.0,11.0,9.0,5.0,11.0,13.0,11.0,,,Krzysztof Kapik,Grzegorz Poliniewicz,1029.0,954.0,75.0,0.4,0.4,0.0,0.0,0.0,1.0,-3.0,0.48989794855663565,0.48989794855663565,1,50/100
4047,2026-01-02,Michal Minda,Kamil Rudomina,3,2,Michal Minda,5,12.0,10.0,5.0,11.0,11.0,9.0,10.0,12.0,11.0,5.0,Michal Minda,Kamil Rudomina,779.0,804.0,-25.0,0.2,0.2,1.0,1.0,0.5,-2.0,-4.0,0.4000000000000001,0.4000000000000001,1,-50/0
4048,2026-01-02,Szymon Sporek,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,7.0,11.0,9.0,11.0,6.0,11.0,,,,,Szymon Sporek,Mateusz Golebiowski,1054.0,1248.0,-194.0,0.4,0.8,1.0,4.0,0.2,-3.0,3.0,0.48989794855663565,0.4000000000000001,0,-200/-100
4049,2026-01-02,Bartlomiej Mleczko,Arkadiusz Mugowski,2,3,Arkadiusz Mugowski,5,11.0,8.0,5.0,11.0,8.0,11.0,11.0,7.0,7.0,11.0,Bartlomiej Mleczko,Arkadiusz Mugowski,808.0,792.0,16.0,0.4,0.6,0.0,0.0,0.0,-3.0,-1.0,0.48989794855663565,0.48989794855663565,0,0/50
4050,2026-01-02,Michal Skorski,Milosz Piecowski,3,2,Michal Skorski,5,11.0,7.0,13.0,15.0,11.0,6.0,4.0,11.0,12.0,10.0,Michal Skorski,Milosz Piecowski,792.0,738.0,54.0,0.4,1.0,0.0,0.0,0.0,-3.0,7.0,0.48989794855663565,0.0,1,50/100
4055,2026-01-02,Jerzy Pelka,Marian Lebek,3,0,Jerzy Pelka,3,11.0,7.0,11.0,2.0,11.0,9.0,,,,,Jerzy Pelka,Marian Lebek,566.0,642.0,-76.0,0.6,0.6,1.0,0.0,1.0,2.0,-2.0,0.48989794855663565,0.48989794855663565,1,-100/-50
4058,2026-01-02,Krystian Kolodziej,Jakub Witkowski,3,1,Krystian Kolodziej,4,8.0,11.0,11.0,6.0,11.0,6.0,11.0,2.0,,,Krystian Kolodziej,Jakub Witkowski,1125.0,910.0,215.0,0.6,0.2,2.0,0.0,1.0,1.0,-3.0,0.48989794855663565,0.4000000000000001,1,>200
4059,2026-01-02,Bartlomiej Mleczko,Arkadiusz Mugowski,1,3,Arkadiusz Mugowski,4,11.0,6.0,7.0,11.0,9.0,11.0,7.0,11.0,,,Bartlomiej Mleczko,Arkadiusz Mugowski,808.0,792.0,16.0,0.2,0.6,0.0,1.0,0.0,-4.0,1.0,0.4000000000000001,0.48989794855663565,0,0/50
4060,2026-01-02,Jaroslaw Badura,Mariusz Koczyba,0,3,Mariusz Koczyba,3,4.0,11.0,7.0,11.0,8.0,11.0,,,,,Jaroslaw Badura,Mariusz Koczyba,615.0,735.0,-120.0,0.2,0.2,1.0,0.0,1.0,-4.0,-2.0,0.4000000000000001,0.4000000000000001,0,-200/-100
4062,2026-01-02,Jakub Pruszkowski,Oliver Vincenec,3,1,Jakub Pruszkowski,4,9.0,11.0,11.0,4.0,11.0,6.0,11.0,9.0,,,Jakub Pruszkowski,Oliver Vincenec,610.0,610.0,0.0,0.6,0.8,0.0,1.0,0.0,1.0,2.0,0.48989794855663565,0.4,1,-50/0
4063,2026-01-02,Maciej Domin,Jakub Witkowski,3,1,Maciej Domin,4,11.0,7.0,10.0,12.0,12.0,10.0,11.0,7.0,,,Maciej Domin,Jakub Witkowski,1045.0,910.0,135.0,0.6,0.2,0.0,3.0,0.0,2.0,-4.0,0.48989794855663565,0.4000000000000001,1,100/200
4065,2026-01-02,Sebastian Szostok,Jerzy Pelka,2,3,Jerzy Pelka,5,11.0,6.0,6.0,11.0,7.0,11.0,11.0,7.0,7.0,11.0,Sebastian Szostok,Jerzy Pelka,613.0,566.0,47.0,0.8,0.6,1.0,0.0,1.0,4.0,3.0,0.4000000000000001,0.48989794855663565,0,0/50
4066,2026-01-02,Michal Minda,Milosz Piecowski,2,3,Milosz Piecowski,5,12.0,10.0,11.0,5.0,6.0,11.0,12.0,14.0,7.0,11.0,Michal Minda,Milosz Piecowski,779.0,738.0,41.0,0.4,0.8,0.0,2.0,0.0,1.0,-1.0,0.48989794855663565,0.4,0,0/50
4068,2026-01-02,Mariusz Koczyba,Sebastian Szostok,2,3,Sebastian Szostok,5,9.0,11.0,5.0,11.0,12.0,10.0,11.0,5.0,11.0,13.0,Mariusz Koczyba,Sebastian Szostok,735.0,613.0,122.0,0.4,0.8,0.0,1.0,0.0,1.0,-1.0,0.48989794855663565,0.4,0,100/200
4069,2026-01-02,Sebastian Szostok,Michal Paszkiewicz,3,2,Sebastian Szostok,5,11.0,4.0,11.0,8.0,9.0,11.0,7.0,11.0,11.0,9.0,Sebastian Szostok,Michal Paszkiewicz,613.0,535.0,78.0,0.8,0.8,1.0,1.0,0.5,1.0,4.0,0.4,0.4000000000000001,1,50/100
4070,2026-01-02,Krystian Kolodziej,Maciej Domin,3,2,Krystian Kolodziej,5,11.0,6.0,12.0,10.0,5.0,11.0,7.0,11.0,13.0,11.0,Krystian Kolodziej,Maciej Domin,1125.0,1045.0,80.0,0.6,0.6,0.0,2.0,0.0,2.0,3.0,0.48989794855663565,0.48989794855663565,1,50/100
4071,2026-01-02,Maciej Domin,Jakub Witkowski,1,3,Jakub Witkowski,4,9.0,11.0,11.0,9.0,9.0,11.0,7.0,11.0,,,Maciej Domin,Jakub Witkowski,1045.0,910.0,135.0,0.6,0.0,1.0,3.0,0.25,-1.0,-5.0,0.48989794855663565,0.0,0,100/200
4074,2026-01-02,Jerzy Pelka,Michal Paszkiewicz,3,0,Jerzy Pelka,3,11.0,7.0,15.0,13.0,11.0,9.0,,,,,Jerzy Pelka,Michal Paszkiewicz,566.0,535.0,31.0,0.8,0.8,1.0,0.0,1.0,4.0,-1.0,0.4000000000000001,0.4,1,0/50
4075,2026-01-02,Adam Kasperski,Mateusz Trela,1,3,Mateusz Trela,4,8.0,11.0,13.0,11.0,5.0,11.0,10.0,12.0,,,Adam Kasperski,Mateusz Trela,622.0,748.0,-126.0,0.6,0.4,1.0,1.0,0.5,1.0,2.0,0.48989794855663565,0.48989794855663565,0,-200/-100
4076,2026-01-02,Jakub Pruszkowski,Wojciech Urban,3,2,Jakub Pruszkowski,5,11.0,13.0,14.0,12.0,8.0,11.0,16.0,14.0,14.0,12.0,Jakub Pruszkowski,Wojciech Urban,610.0,591.0,19.0,0.6,0.2,2.0,1.0,0.6666666666666666,2.0,1.0,0.48989794855663565,0.4,1,0/50
4078,2026-01-02,Bartlomiej Mleczko,Filip Kujawa,0,3,Filip Kujawa,3,6.0,11.0,9.0,11.0,9.0,11.0,,,,,Bartlomiej Mleczko,Filip Kujawa,808.0,823.0,-15.0,0.0,0.4,1.0,0.0,1.0,-5.0,1.0,0.0,0.48989794855663565,0,-50/0
4079,2026-01-02,Jaroslaw Badura,Sebastian Szostok,0,3,Sebastian Szostok,3,3.0,11.0,9.0,11.0,6.0,11.0,,,,,Jaroslaw Badura,Sebastian Szostok,615.0,613.0,2.0,0.0,0.8,1.0,0.0,1.0,-5.0,2.0,0.0,0.4,0,0/50
4083,2026-01-02,Arkadiusz Mugowski,Filip Kujawa,3,1,Arkadiusz Mugowski,4,11.0,9.0,13.0,11.0,5.0,11.0,11.0,4.0,,,Arkadiusz Mugowski,Filip Kujawa,792.0,823.0,-31.0,0.8,0.6,3.0,4.0,0.42857142857142855,4.0,2.0,0.4000000000000001,0.48989794855663565,1,-50/0
4084,2026-01-02,Mariusz Koczyba,Marian Lebek,3,0,Mariusz Koczyba,3,11.0,7.0,11.0,3.0,11.0,4.0,,,,,Mariusz Koczyba,Marian Lebek,735.0,642.0,93.0,0.4,0.4,1.0,0.0,1.0,-1.0,-3.0,0.48989794855663565,0.48989794855663565,1,50/100
4087,2026-01-02,Jacek Przewlocki,Jakub Zochniak,0,3,Jakub Zochniak,3,9.0,11.0,11.0,13.0,13.0,15.0,,,,,Jacek Przewlocki,Jakub Zochniak,767.0,855.0,-88.0,0.6,0.8,0.0,0.0,0.0,1.0,4.0,0.48989794855663565,0.4000000000000001,0,-100/-50
4088,2026-01-02,Jakub Nowak,Pawel Slosarczyk,3,0,Jakub Nowak,3,11.0,9.0,11.0,7.0,11.0,9.0,,,,,Jakub Nowak,Pawel Slosarczyk,528.0,532.0,-4.0,0.2,0.2,0.0,0.0,0.0,-1.0,1.0,0.4,0.4,1,-50/0
4090,2026-01-02,Maciej Makajew,Rafal Utylski,0,3,Rafal Utylski,3,5.0,11.0,8.0,11.0,9.0,11.0,,,,,Maciej Makajew,Rafal Utylski,892.0,847.0,45.0,1.0,0.2,0.0,0.0,0.0,5.0,1.0,0.0,0.4,0,0/50
4091,2026-01-02,Jakub Kaczmarek,Tomasz Wrzalik,0,3,Tomasz Wrzalik,3,9.0,11.0,9.0,11.0,8.0,11.0,,,,,Jakub Kaczmarek,Tomasz Wrzalik,402.0,560.0,-158.0,0.4,0.8,0.0,0.0,0.0,2.0,4.0,0.48989794855663565,0.4000000000000001,0,-200/-100
4093,2026-01-02,Michal Wolny,Jacek Oracz,0,3,Jacek Oracz,3,8.0,11.0,3.0,11.0,5.0,11.0,,,,,Michal Wolny,Jacek Oracz,674.0,734.0,-60.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.48989794855663565,0.0,0,-100/-50
4094,2026-01-02,Dawid Michna,Martin Olejnik,3,2,Dawid Michna,5,10.0,12.0,11.0,9.0,11.0,9.0,6.0,11.0,11.0,7.0,Dawid Michna,Martin Olejnik,1051.0,1234.0,-183.0,0.6,0.4,0.0,1.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,1,-200/-100
4097,2026-01-02,Oskar Jadach,Dawid Jendrysik,3,2,Oskar Jadach,5,8.0,11.0,11.0,7.0,6.0,11.0,11.0,8.0,11.0,3.0,Oskar Jadach,Dawid Jendrysik,619.0,553.0,66.0,0.4,0.2,0.0,0.0,0.0,-2.0,-1.0,0.48989794855663565,0.4,1,50/100
4100,2026-01-02,Wojciech Gronowski,Maciej Makajew,0,3,Maciej Makajew,3,9.0,11.0,5.0,11.0,8.0,11.0,,,,,Wojciech Gronowski,Maciej Makajew,807.0,892.0,-85.0,0.4,0.8,0.0,0.0,0.0,-1.0,-1.0,0.48989794855663565,0.4,0,-100/-50
4101,2026-01-02,Maciej Domin,Karol Strowski,3,2,Maciej Domin,5,8.0,11.0,3.0,11.0,11.0,3.0,11.0,9.0,11.0,4.0,Maciej Domin,Karol Strowski,1045.0,1049.0,-4.0,0.6,0.8,1.0,2.0,0.3333333333333333,-2.0,3.0,0.48989794855663565,0.4000000000000001,1,-50/0
4106,2026-01-02,Krystian Kolodziej,Artur Daniel,1,3,Artur Daniel,4,11.0,8.0,8.0,11.0,8.0,11.0,8.0,11.0,,,Krystian Kolodziej,Artur Daniel,1125.0,1060.0,65.0,1.0,0.8,0.0,0.0,0.0,5.0,4.0,0.0,0.4000000000000001,0,50/100
4107,2026-01-02,Lukasz Bernacki,Dawid Jendrysik,0,3,Dawid Jendrysik,3,9.0,11.0,6.0,11.0,7.0,11.0,,,,,Lukasz Bernacki,Dawid Jendrysik,601.0,553.0,48.0,0.8,0.2,0.0,0.0,0.0,-1.0,-2.0,0.4,0.4000000000000001,0,0/50
4112,2026-01-02,Jakub Kaczmarek,Oskar Jadach,1,3,Oskar Jadach,4,8.0,11.0,11.0,6.0,5.0,11.0,8.0,11.0,,,Jakub Kaczmarek,Oskar Jadach,402.0,619.0,-217.0,0.4,0.6,0.0,0.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,<-200
4113,2026-01-02,Miroslaw Piecowski,Dariusz Szlubowski,1,3,Dariusz Szlubowski,4,8.0,11.0,11.0,6.0,6.0,11.0,10.0,12.0,,,Miroslaw Piecowski,Dariusz Szlubowski,730.0,814.0,-84.0,0.6,0.4,0.0,0.0,0.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,0,-100/-50
4114,2026-01-02,Michal Natkaniec,Jacek Oracz,0,3,Jacek Oracz,3,3.0,11.0,7.0,11.0,7.0,11.0,,,,,Michal Natkaniec,Jacek Oracz,455.0,734.0,-279.0,0.2,1.0,0.0,0.0,0.0,-3.0,1.0,0.4000000000000001,0.0,0,<-200
4115,2026-01-02,Lukasz Jarocki,Antoni Witkowski,0,3,Antoni Witkowski,3,8.0,11.0,10.0,12.0,10.0,12.0,,,,,Lukasz Jarocki,Antoni Witkowski,1015.0,1252.0,-237.0,1.0,0.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,0,<-200
4119,2026-01-02,Piotr Maruszak,Jakub Zochniak,3,0,Piotr Maruszak,3,11.0,8.0,11.0,8.0,11.0,8.0,,,,,Piotr Maruszak,Jakub Zochniak,860.0,855.0,5.0,0.8,1.0,0.0,0.0,0.0,1.0,5.0,0.4,0.0,1,0/50
4120,2026-01-02,Tomasz Wrzalik,Dawid Jendrysik,3,1,Tomasz Wrzalik,4,7.0,11.0,11.0,8.0,11.0,6.0,11.0,5.0,,,Tomasz Wrzalik,Dawid Jendrysik,560.0,553.0,7.0,1.0,0.4,2.0,0.0,1.0,6.0,1.0,0.0,0.48989794855663565,1,0/50
4121,2026-01-02,Karol Strowski,Krzysztof Kapik,1,3,Krzysztof Kapik,4,9.0,11.0,11.0,7.0,6.0,11.0,8.0,11.0,,,Karol Strowski,Krzysztof Kapik,1049.0,1029.0,20.0,0.6,0.6,1.0,0.0,1.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,0,0/50
4122,2026-01-02,Josef Braun,Martin Olejnik,2,3,Martin Olejnik,5,8.0,11.0,7.0,11.0,12.0,10.0,11.0,6.0,8.0,11.0,Josef Braun,Martin Olejnik,1197.0,1234.0,-37.0,0.6,0.4,2.0,0.0,1.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,-50/0
4123,2026-01-02,Milosz Piecowski,Jakub Glanowski,2,3,Jakub Glanowski,5,6.0,11.0,11.0,5.0,6.0,11.0,11.0,7.0,6.0,11.0,Milosz Piecowski,Jakub Glanowski,738.0,820.0,-82.0,0.8,0.6,1.0,0.0,1.0,1.0,1.0,0.4,0.48989794855663565,0,-100/-50
4125,2026-01-02,Lukasz Bernacki,Oskar Jadach,1,3,Oskar Jadach,4,8.0,11.0,7.0,11.0,11.0,3.0,8.0,11.0,,,Lukasz Bernacki,Oskar Jadach,601.0,619.0,-18.0,0.4,0.6,0.0,0.0,0.0,-3.0,2.0,0.48989794855663565,0.48989794855663565,0,-50/0
